,STD_ID_PERSON,STD_N_GENDERESP,Num_Periodo,SSP_ID_CONT_INTERN,SSP_NM_CONT_INESP,SSP_NO_DEFINIDO,CSP_N_AG_CATEGOR,CSP_NM_CATEGORESP,STD_N_WU_TYPEESP,STD_WORK_LOCESP,CSP_N_COLECTIVO,Edad,Nacionalidad,SSP_ID_MINUSVALIA,Activos
406,1004697,0,2,1,40,0,1,4,25,1,0,39,9,0,1
407,1004720,0,2,7,13,0,2,6,14,1,0,47,9,0,1
408,1004720,0,2,7,13,0,1,2,14,1,0,47,9,0,1
409,1004722,0,2,5,12,0,1,4,31,0,0,43,9,0,1
410,1004722,0,2,5,12,0,1,4,38,0,0,43,9,0,1
411,1004725,0,2,5,12,0,1,2,36,0,0,37,9,0,1
412,1004733,0,2,1,40,0,1,2,31,0,0,33,9,0,1
413,1004741,1,2,1,40,0,1,9,14,0,0,44,9,0,1
414,1004741,1,2,1,40,0,1,9,17,0,0,44,9,0,1
415,1004744,0,2,5,12,0,1,4,30,0,0,47,9,0,1
416,1004751,0,2,1,40,0,1,2,32,0,0,37,9,0,1
417,1004902,0,2,5,12,0,1,2,32,0,0,38,9,0,1
418,1004905,0,2,5,12,0,1,4,23,0,0,34,9,0,1
419,1004908,0,2,5,12,0,2,8,62,0,0,55,9,0,1
420,1004912,0,2,5,12,0,1,2,23,0,0,43,9,0,1
421,1004923,0,2,1,40,0,0,0,51,0,0,41,9,0,0
422,1004923,0,2,1,40,0,0,0,51,0,0,41,9,0,1
423,1004944,0,2,5,12,0,2,8,62,0,0,60,9,0,1
424,1004946,0,2,5,12,0,0,0,60,0,0,47,9,0,1
425,1004960,0,2,5,12,0,1,4,23,0,0,40,9,0,1
426,1004961,0,2,1,40,0,1,2,31,0,0,38,9,0,1
427,1004968,0,2,5,12,0,1,2,14,0,0,35,9,0,1
428,1004990,0,2,5,12,0,1,2,26,0,0,43,9,0,1
429,1004999,0,2,1,40,0,0,0,46,0,0,43,9,0,1
430,1005002,0,6,1,40,0,0,0,46,0,0,46,9,0,1
431,1005008,0,1,6,39,0,2,6,76,0,0,40,9,0,1
432,1005014,0,2,1,40,0,1,2,26,0,0,36,9,0,1
433,1005014,0,2,1,40,0,1,2,31,0,0,36,9,0,1
434,1005014,0,2,1,40,0,1,2,26,0,0,36,9,0,0
435,1005026,0,2,1,40,0,1,2,33,0,0,53,9,0,1
436,1005026,0,2,1,40,0,1,2,33,0,0,53,9,0,0
437,1005027,0,2,1,40,0,1,4,23,0,0,39,9,0,1
438,1005028,0,2,5,12,0,1,4,23,0,0,38,9,0,1
439,1005029,0,5,1,40,0,0,0,51,0,0,41,9,0,1
440,1005032,0,2,1,40,0,1,4,26,0,0,38,9,0,1
441,1005037,0,2,5,12,0,1,4,31,0,0,36,9,0,1
442,1005068,0,2,5,12,0,1,2,26,0,0,36,9,0,1
443,1005068,0,2,5,12,0,1,2,26,0,0,36,9,0,0
444,1005069,0,2,1,40,0,1,2,36,0,0,39,9,0,1
445,1005152,1,2,1,40,0,0,0,56,1,0,46,9,0,1
446,1005153,0,2,1,40,0,0,0,45,0,0,46,9,0,1
447,1005178,0,2,5,12,0,1,4,32,0,0,46,9,0,1
448,1005181,0,2,5,12,0,1,2,31,0,0,47,9,0,1
449,1005183,1,2,5,12,0,1,3,33,0,0,44,9,0,1
450,1005183,1,2,5,12,0,2,7,33,0,0,44,9,0,1
451,1005183,1,2,5,12,0,1,3,33,0,0,44,9,0,0
452,1005184,1,2,5,12,0,1,2,14,0,0,41,9,0,1
453,1005184,1,2,7,13,0,1,2,14,0,0,41,9,0,1
454,1005208,1,5,5,12,0,0,0,0,0,0,42,9,0,1
455,1005341,1,2,1,40,0,0,0,6,0,0,49,9,0,1
456,1005475,0,6,1,40,0,1,2,30,0,0,39,9,0,1
457,1005475,0,6,1,40,0,1,2,30,0,0,39,9,0,0
458,1005483,0,2,5,12,0,1,2,14,1,0,39,9,0,1
459,1005483,0,2,5,12,0,2,6,14,1,0,39,9,0,1
460,1005484,0,2,1,40,0,0,0,48,0,0,59,9,0,1
461,1005550,0,2,1,40,0,0,0,9,0,0,45,9,0,1
462,1005553,0,2,1,40,0,1,2,38,0,0,39,9,0,1
463,1005553,0,2,1,40,0,1,2,38,0,0,39,9,0,0
464,1005554,0,2,1,40,0,0,0,48,0,0,44,9,0,1
465,1005557,0,2,5,12,0,1,2,15,0,0,39,9,0,1
466,1005557,0,2,5,12,0,1,2,18,0,0,39,9,0,1
467,1005557,0,2,5,12,0,1,2,26,0,0,39,9,0,1
468,1005562,0,2,5,12,0,1,4,15,0,0,37,9,0,1
469,1005575,0,2,1,40,0,0,0,55,0,0,41,9,0,1
470,1005580,0,2,5,12,0,1,2,23,0,0,38,9,0,1
471,1005580,0,2,5,12,0,1,2,32,0,0,38,9,0,1
472,1005629,0,2,1,40,0,0,0,56,1,0,44,9,0,1
473,1005632,0,2,6,39,0,0,0,51,0,0,52,9,0,1
474,1005633,1,2,5,12,0,1,2,31,0,0,49,9,0,1
475,1005633,1,2,5,12,0,1,2,14,0,0,49,9,0,1
476,1005639,0,2,5,12,0,1,2,30,0,0,38,9,0,1
477,1005639,0,2,5,12,0,1,2,30,0,0,38,9,0,0
478,1005659,1,2,5,12,0,0,0,5,0,0,44,9,0,1
479,1005680,0,2,5,12,0,1,2,32,0,0,44,9,0,0
480,1005680,0,2,5,12,0,1,2,32,0,0,44,9,0,1
481,1005686,1,2,1,40,0,0,0,56,1,0,42,9,0,1
482,1005686,1,3,1,40,0,0,0,56,0,0,42,9,0,1
483,1005696,1,4,1,40,0,0,0,51,0,0,46,9,0,1
484,1005696,1,3,1,40,0,0,0,51,0,0,46,9,0,1
485,1005718,0,2,5,12,0,1,2,38,0,0,40,9,0,1
486,1005719,0,2,1,40,0,0,0,48,0,0,47,9,0,1
487,1005726,0,2,5,12,0,1,2,32,0,0,45,9,0,0
488,1005726,0,2,5,12,0,1,2,32,0,0,45,9,0,1
489,1005727,1,2,1,40,0,0,0,61,0,0,44,9,0,1
490,1005727,1,3,1,40,0,0,0,61,0,0,44,9,0,1
491,1005768,0,2,5,12,0,0,0,52,0,0,42,9,0,1
492,1005769,1,2,5,12,0,0,0,9,0,0,40,9,0,1
493,1005769,1,3,5,12,0,0,0,9,0,0,40,9,0,1
494,1005770,1,2,1,40,0,0,0,8,0,0,41,9,0,1
495,1005788,1,2,5,12,0,1,4,14,0,0,42,9,0,0
496,1005788,1,2,5,12,0,1,4,14,0,0,42,9,0,1
497,1005789,0,2,9,36,1,1,4,26,0,1,45,9,0,1
498,1005799,0,2,5,12,0,1,2,32,0,0,42,9,0,1
499,1005799,0,2,5,12,0,1,2,32,0,0,42,9,0,0
500,1005800,1,2,5,12,0,1,2,15,0,0,36,9,0,1
501,1005805,1,2,5,12,0,1,4,17,0,0,42,9,0,1
502,1005805,1,3,5,12,0,1,4,17,0,0,42,9,0,1
503,1005807,0,5,1,40,0,0,0,60,0,0,40,9,0,1
504,1005829,0,1,13,2,1,1,2,30,0,1,45,9,0,1
505,1005838,0,2,1,40,0,0,0,55,0,0,40,9,0,1
506,1005838,0,2,1,40,0,0,0,55,0,0,40,9,0,0
507,1005844,0,2,5,12,0,1,2,32,0,0,50,9,0,1
508,1005859,0,4,1,40,0,0,0,60,0,0,42,9,0,1
509,1005863,0,7,5,12,0,1,2,30,0,0,36,9,0,1
510,1005863,0,7,5,12,0,1,2,30,0,0,36,9,0,0
511,1005867,1,2,1,40,0,0,0,56,1,0,46,9,0,1
512,1005867,1,2,1,40,0,0,0,56,1,0,46,9,1,1
513,1005882,0,3,5,12,0,1,4,37,0,0,49,9,0,1
514,1005894,0,3,1,40,0,1,4,30,0,0,47,9,0,1
515,1005894,0,3,1,40,0,1,4,23,0,0,47,9,0,1
516,1005895,0,2,1,40,0,1,2,23,0,0,42,9,0,1
517,1005905,1,6,5,12,0,1,9,32,0,0,46,9,0,1
518,1005908,1,4,5,12,0,1,9,38,0,0,48,9,0,1
519,1005968,0,2,1,40,0,1,2,21,0,0,44,9,0,0
520,1005968,0,2,1,40,0,1,2,21,0,0,44,9,0,1
521,1006063,0,5,5,12,0,1,4,14,1,0,38,9,0,1
522,1006063,0,5,5,12,0,1,4,25,1,0,38,9,0,1
523,1006097,0,5,1,40,0,0,0,55,0,0,40,9,0,1
524,1006097,0,5,1,40,0,0,0,55,0,0,40,9,0,0
525,1006115,0,2,5,12,0,1,2,38,0,0,33,9,0,1
526,1006116,0,2,5,12,0,1,4,30,0,0,38,9,0,1
527,1006118,0,2,5,12,0,0,0,51,0,0,50,9,0,1
528,1006154,1,3,1,40,0,0,0,5,0,0,42,9,0,1
529,1006168,0,3,5,12,0,2,8,62,0,0,52,9,0,1
530,1006189,1,2,5,12,0,1,4,32,0,0,34,9,0,1
531,1006189,1,2,5,12,0,1,2,32,0,0,34,9,0,1
532,1006189,1,2,5,12,0,1,2,32,0,0,34,9,0,0
533,1006192,0,2,5,12,0,1,2,15,0,0,33,9,0,1
534,1006194,0,2,1,40,0,1,4,31,0,0,40,9,0,1
535,1006194,0,2,1,40,0,1,4,38,0,0,40,9,0,1
536,1006201,0,2,1,40,0,1,2,38,0,0,44,9,0,1
537,1006201,0,2,1,40,0,1,2,21,0,0,44,9,0,1
538,1006213,0,6,5,12,0,1,2,38,0,0,40,9,0,1
539,1006213,0,6,5,12,0,1,2,38,0,0,40,9,0,0
540,1006214,0,2,1,40,0,1,2,14,0,0,40,9,0,1
541,1006324,0,2,5,12,0,1,2,14,1,0,35,9,0,1
542,1006347,0,6,5,12,0,1,4,32,0,0,37,9,0,1
543,1006347,0,6,5,12,0,1,4,32,0,0,37,9,0,0
544,1006369,0,4,5,12,0,2,7,33,0,0,32,9,0,1
545,1006369,0,4,5,12,0,1,3,33,0,0,32,9,0,1
546,1006378,0,2,1,40,0,1,4,30,0,0,42,9,0,1
547,1006381,0,5,1,40,0,1,2,23,0,0,36,9,0,1
548,1006381,0,5,6,39,0,1,2,23,0,0,36,9,0,1
549,1006384,1,4,1,40,0,1,2,31,0,0,32,5,0,1
550,1006387,0,2,5,12,0,1,4,38,0,0,39,9,0,1
551,1006392,0,4,5,12,0,1,2,31,0,0,48,9,0,1
552,1006394,0,7,1,40,0,1,2,31,0,0,36,9,0,1
553,1006395,0,3,5,12,0,1,2,31,0,0,38,9,0,1
554,1006398,0,5,1,40,0,1,2,31,0,0,38,9,0,1
555,1006398,0,5,1,40,0,1,2,31,0,0,38,9,0,0
556,1006400,0,5,5,12,0,1,2,31,0,0,40,9,0,1
557,1006400,0,5,5,12,0,1,2,24,0,0,40,9,0,0
558,1006400,0,5,5,12,0,1,2,24,0,0,40,9,0,1
559,1006402,0,3,5,12,0,1,2,31,0,0,36,9,0,1
560,1006402,0,3,5,12,0,1,2,31,0,0,36,9,0,0
561,1006408,0,3,5,12,0,1,4,31,0,0,49,9,0,1
562,1006408,0,3,5,12,0,1,4,14,0,0,49,9,0,1
563,1006420,0,4,5,12,0,1,2,30,0,0,47,9,0,1
564,1006420,0,4,5,12,0,1,2,30,0,0,47,9,0,0
565,1006420,0,3,5,12,0,1,2,30,0,0,47,9,0,1
566,1006422,0,7,1,40,0,1,2,26,0,0,33,9,0,1
567,1006422,0,7,6,39,0,1,2,26,0,0,33,9,0,1
568,1006432,0,3,5,12,0,1,2,14,0,0,40,9,0,1
569,1006432,0,4,5,12,0,1,2,14,0,0,40,9,0,1
570,1006432,0,4,5,12,0,1,2,14,0,0,40,9,0,0
571,1006433,0,4,5,12,0,1,2,31,0,0,40,9,0,1
572,1006434,0,3,5,12,0,1,4,14,0,0,43,9,0,1
573,1006434,0,3,5,12,0,1,4,14,0,0,43,9,0,0
574,1006442,1,1,5,12,0,1,2,15,0,0,38,9,0,1
575,1006443,0,3,5,12,0,1,2,31,0,0,37,9,0,1
576,1006446,0,4,5,12,0,1,4,38,0,0,40,9,0,1
577,1006448,0,5,5,12,0,1,2,31,0,0,35,9,0,1
578,1006449,0,6,5,12,0,1,2,31,0,0,38,9,0,1
579,1006450,0,7,5,12,0,1,2,31,0,0,42,9,0,1
580,1006450,0,7,5,12,0,1,2,38,0,0,42,9,0,1
581,1006451,1,3,1,40,0,0,0,68,0,0,53,9,0,1
582,1006517,0,6,5,12,0,1,4,30,0,0,53,9,0,1
583,1006517,0,6,5,12,0,1,4,31,0,0,53,9,0,1
584,1006518,1,6,5,12,0,1,4,31,0,0,38,9,0,1
585,1006519,0,2,5,12,0,1,2,23,0,0,37,9,0,1
586,1006521,0,2,1,40,0,0,0,2,0,0,42,9,0,1
587,1006549,0,2,5,12,0,1,4,14,0,0,51,9,0,1
588,1006710,1,2,1,40,0,2,6,76,0,0,44,9,0,1
589,1006710,1,3,1,40,0,2,6,76,0,0,44,9,0,1
590,1006728,0,4,5,12,0,1,2,18,0,0,37,9,0,1
591,1006728,0,4,5,12,0,1,2,32,0,0,37,9,0,1
592,1006736,0,4,5,12,0,2,8,62,0,0,61,9,0,1
593,1006737,0,3,5,12,0,0,0,45,0,0,43,9,0,1
594,1006737,0,3,7,13,0,0,0,45,0,0,43,9,0,1
595,1006756,1,2,1,40,0,2,5,71,0,0,49,9,0,1
596,1006762,0,4,1,40,0,1,4,32,0,0,31,9,0,1
597,1006762,0,4,1,40,0,1,4,26,0,0,31,9,0,1
598,1006763,0,5,1,40,0,1,2,31,0,0,41,9,0,1
599,1006763,0,4,1,40,0,1,2,31,0,0,41,9,0,1
600,1006763,0,5,1,40,0,1,2,31,0,0,41,9,0,0
601,1006776,0,2,1,40,0,1,2,26,0,0,36,9,0,1
602,1006781,0,2,5,12,0,2,6,14,1,0,37,9,0,1
603,1006781,0,2,5,12,0,1,2,14,1,0,37,9,0,1
604,1006789,0,5,5,12,0,1,2,32,0,0,36,9,0,1
605,1006792,0,3,5,12,0,1,2,23,0,0,42,9,0,0
606,1006792,0,3,5,12,0,1,2,23,0,0,42,9,0,1
607,1006795,1,4,5,12,0,0,0,45,0,0,41,9,0,1
608,1006795,1,5,5,12,0,0,0,45,0,0,41,9,0,1
609,1006795,1,5,5,12,0,0,0,45,0,0,41,9,0,0
610,1006811,1,2,1,40,0,0,0,3,0,0,44,9,0,1
611,1006817,0,2,5,12,0,1,4,38,0,0,37,9,0,1
612,1006817,0,2,5,12,0,1,4,38,0,0,37,9,0,0
613,1006822,0,2,5,12,0,1,2,25,1,0,44,9,0,1
614,1006822,0,2,5,12,0,1,2,25,1,0,44,9,0,0
615,1006824,1,3,5,12,0,2,8,72,0,0,31,9,0,1
616,1006828,0,2,1,40,0,0,0,3,0,0,41,9,0,1
617,1006830,0,2,1,40,0,0,0,3,0,0,43,9,0,1
618,1006840,0,2,1,40,0,2,5,72,0,0,40,9,0,1
619,1006852,1,2,1,40,0,1,2,32,0,0,39,9,0,1
620,1006859,1,3,1,40,0,2,7,71,0,0,33,9,0,1
621,1006859,1,2,1,40,0,2,7,71,0,0,33,9,0,1
622,1006884,0,2,5,12,0,0,0,7,0,0,42,9,0,1
623,1006897,0,2,30,34,1,0,0,45,0,1,42,9,0,1
624,1006897,0,2,5,12,0,0,0,45,0,0,42,9,0,1
625,1006897,0,2,37,31,1,0,0,45,0,2,42,9,0,1
626,1006897,0,2,40,28,0,0,0,45,0,0,42,9,0,0
627,1006897,0,2,40,28,0,0,0,45,0,0,42,9,0,1
628,1006897,0,2,9,36,1,0,0,45,0,1,42,9,0,1
629,1006897,0,2,9,36,1,0,0,45,0,1,42,9,0,0
630,1006903,0,3,1,40,0,1,2,26,0,0,39,9,0,1
631,1006903,0,3,1,40,0,1,2,24,0,0,39,9,0,1
632,1006905,0,2,5,12,0,0,0,9,0,0,39,9,0,1
633,1006937,0,2,1,40,0,1,2,30,0,0,40,9,0,1
634,1006938,0,4,5,12,0,1,4,40,0,0,32,9,0,1
635,1006938,0,4,5,12,0,1,4,40,0,0,32,9,0,0
636,1006949,0,2,5,12,0,2,6,72,0,0,38,9,0,0
637,1006949,0,2,5,12,0,1,2,72,0,0,38,9,0,1
638,1006949,0,2,5,12,0,2,6,72,0,0,38,9,0,1
639,1006984,0,2,5,12,0,1,2,31,0,0,34,9,0,1
640,1006986,1,5,5,12,0,1,4,32,0,0,34,9,0,1
641,1006986,1,5,5,12,0,1,4,32,0,0,34,9,0,0
642,1006989,1,5,5,12,0,1,2,38,0,0,33,9,0,1
643,1007001,0,2,5,12,0,0,0,41,0,0,39,9,0,1
644,1007008,0,2,22,20,1,1,4,31,0,2,40,9,0,1
645,1007009,0,1,30,34,1,0,0,45,0,1,44,9,0,1
646,1007011,0,3,5,12,0,2,8,65,0,0,33,9,0,1
647,1007011,0,3,37,31,1,2,8,68,0,2,33,9,0,1
648,1007011,0,3,26,16,1,2,8,68,0,0,33,9,0,1
649,1007011,0,3,5,12,0,2,8,68,0,0,33,9,0,1
650,1007033,0,4,5,12,0,0,0,54,0,0,39,9,0,1
651,1007056,0,3,1,40,0,1,2,38,0,0,41,9,0,1
652,1007063,1,2,1,40,0,2,8,76,0,0,42,9,0,1
653,1007066,0,1,1,40,0,0,0,70,0,0,64,9,0,1
654,1007077,0,4,5,12,0,0,0,51,0,0,39,9,0,1
655,1007102,1,2,5,12,0,0,0,8,0,0,42,9,0,1
656,1007130,0,2,1,40,0,1,4,31,0,0,39,9,0,1
657,1007148,0,2,6,39,0,1,4,15,0,0,35,9,0,1
658,1007148,0,2,6,39,0,1,4,15,0,0,35,9,0,1
659,1007148,0,2,1,40,0,1,4,15,0,0,35,9,0,1
660,1007172,0,2,1,40,0,1,4,31,0,0,37,9,0,1
661,1007197,0,2,1,40,0,0,0,46,0,0,52,9,0,1
662,1007201,0,2,5,12,0,1,4,31,0,0,49,9,0,1
663,1007203,0,2,5,12,0,1,2,26,0,0,35,9,0,1
664,1007206,0,2,5,12,0,1,2,31,0,0,38,9,0,1
665,1007206,0,2,5,12,0,1,2,31,0,0,38,9,0,0
666,1007208,0,2,1,40,0,1,4,14,0,0,48,9,0,1
667,1007221,0,2,1,40,0,1,4,32,0,0,49,9,0,1
668,1007224,0,2,1,40,0,1,2,15,0,0,38,9,0,1
669,1007225,0,2,5,12,0,1,2,32,0,0,36,9,0,1
670,1007225,0,2,5,12,0,1,2,32,0,0,36,9,0,0
671,1007229,0,2,5,12,0,1,4,31,0,0,43,9,0,1
672,1007232,0,2,5,12,0,1,2,32,0,0,34,9,0,0
673,1007232,0,2,5,12,0,1,2,32,0,0,34,9,0,1
674,1007234,0,2,1,40,0,1,2,38,0,0,41,9,0,1
675,1007234,0,2,1,40,0,1,2,38,0,0,41,9,0,0
676,1007234,0,2,1,40,0,1,2,31,0,0,41,9,0,0
677,1007234,0,2,1,40,0,1,2,19,0,0,41,9,0,0
678,1007234,0,2,1,40,0,1,2,19,0,0,41,9,0,1
679,1007234,0,2,1,40,0,1,2,31,0,0,41,9,0,1
680,1007248,1,1,5,12,0,0,0,55,0,0,39,9,0,1
681,1007249,0,1,5,12,0,0,0,57,0,0,39,9,0,0
682,1007249,0,1,5,12,0,0,0,57,0,0,39,9,0,1
683,1007250,0,2,1,40,0,1,4,31,0,0,35,9,0,1
684,1007250,0,2,1,40,0,1,4,15,0,0,35,9,0,1
685,1007492,0,1,9,36,1,0,0,45,0,1,46,9,0,1
686,1007510,1,1,9,36,1,0,1,46,0,1,39,9,0,1
687,1007727,1,2,9,36,1,2,5,47,0,1,40,9,0,1
688,1007727,1,1,13,2,1,2,5,47,0,1,40,9,0,1
689,1007727,1,2,13,2,1,2,5,47,0,1,40,9,0,1
690,1007727,1,1,9,36,1,2,5,47,0,1,40,9,0,1
691,1007808,0,1,1,40,0,2,6,62,0,0,35,9,0,1
692,1008484,0,1,6,39,0,0,0,57,0,0,60,9,0,1
693,1012815,0,1,13,2,1,1,2,26,0,1,30,9,0,1
694,1012841,0,1,13,2,1,1,2,26,0,1,32,9,0,1
695,1012900,0,1,13,2,1,1,2,26,0,1,28,9,0,1
696,1012996,1,1,9,36,1,1,2,27,0,1,43,9,0,1
697,1013021,1,1,13,2,1,1,2,28,0,1,32,9,0,1
698,1013087,0,1,9,36,1,1,2,27,0,1,33,9,0,1
699,1013209,0,1,1,40,0,2,6,72,0,0,34,9,0,1
700,1013209,0,1,1,40,0,2,5,72,0,0,34,9,0,1
701,1013209,0,1,1,40,0,2,6,65,0,0,34,9,0,1
702,1013226,0,1,13,2,1,2,6,71,0,1,41,9,0,1
703,1013841,0,1,13,2,1,1,2,26,0,1,32,9,0,1
704,1013890,1,1,9,36,1,1,2,31,0,1,30,9,0,1
705,1014079,1,1,13,2,1,1,2,30,0,1,35,9,0,1
706,1014358,0,1,11,6,1,1,2,26,0,0,29,9,0,1
707,1014463,1,1,9,36,1,1,2,26,0,1,27,9,0,1
708,1014482,0,1,9,36,1,1,2,26,0,1,27,9,0,1
709,1014552,0,2,20,43,1,1,2,26,0,2,28,9,0,1
710,1014552,0,2,9,36,1,1,2,26,0,1,28,9,0,1
711,1014552,0,1,9,36,1,1,2,26,0,1,28,9,0,1
712,1014552,0,1,20,43,1,1,2,26,0,2,28,9,0,1
713,1014567,0,1,9,36,1,1,2,26,0,1,27,9,0,1
714,1014708,0,1,11,6,1,0,0,2,0,0,40,9,0,1
715,1014790,1,1,9,36,1,1,2,26,0,1,27,9,0,1
716,1014822,1,1,1,40,0,0,0,56,1,0,61,9,0,1
717,1014823,0,1,1,40,0,1,4,23,0,0,60,9,1,1
718,1014823,0,1,1,40,0,1,4,14,0,0,60,9,1,1
719,1014824,1,1,1,40,0,0,0,70,0,0,67,9,0,1
720,1014824,1,1,1,40,0,0,0,75,0,0,67,9,0,1
721,1014824,1,1,1,40,0,0,0,70,0,0,67,9,0,1
722,1014825,0,1,5,12,0,1,2,32,0,0,46,9,0,1
723,1014825,0,1,5,12,0,1,2,26,0,0,46,9,0,1
724,1014826,0,1,1,40,0,0,0,55,0,0,41,9,0,1
725,1014826,0,2,1,40,0,0,0,55,0,0,41,9,0,1
726,1014826,0,2,1,40,0,0,0,55,0,0,41,9,0,0
727,1014829,0,1,5,12,0,2,8,40,0,0,32,9,0,1
728,1014838,0,1,5,12,0,1,2,26,0,0,36,9,0,1
729,1014843,0,1,1,40,0,0,0,41,0,0,45,9,0,1
730,1014844,1,1,1,40,0,0,0,46,0,0,48,9,1,1
731,1014844,1,1,1,40,0,0,0,46,0,0,48,9,0,1
732,1014845,0,1,1,40,0,0,0,9,0,0,52,9,0,1
733,1014845,0,1,1,40,0,0,0,9,0,0,52,9,0,0
734,1014846,0,1,5,12,0,2,8,62,0,0,50,9,0,1
735,1014846,0,1,5,12,0,2,7,73,0,0,50,9,0,1
736,1014852,1,1,5,12,0,2,8,62,0,0,31,9,0,1
737,1014853,1,1,5,12,0,1,3,33,0,0,34,9,0,1
738,1014853,1,1,5,12,0,2,7,33,0,0,34,9,0,1
739,1014855,0,1,5,12,0,1,2,24,0,0,32,9,0,1
740,1014855,0,1,5,12,0,1,2,31,0,0,32,9,0,1
741,1014855,0,2,6,39,0,1,2,31,0,0,32,9,0,1
742,1014856,0,1,5,12,0,0,0,8,0,0,38,9,0,1
743,1014857,0,1,5,12,0,1,2,25,1,0,38,9,0,1
744,1014858,0,1,5,12,0,1,2,32,0,0,40,9,0,1
745,1014858,0,1,5,12,0,1,2,26,0,0,40,9,0,1
746,1014860,1,1,1,40,0,0,0,8,0,0,38,9,0,1
747,1014862,1,1,1,40,0,0,0,44,1,0,64,9,0,1
748,1014863,0,1,5,12,0,2,7,10,0,0,49,9,0,1
749,1014865,1,1,1,40,0,0,0,2,0,0,41,9,0,1
750,1014865,1,1,1,40,0,0,0,2,0,0,41,9,0,0
751,1014866,0,1,1,40,0,0,0,55,0,0,40,9,0,1
752,1014867,0,1,1,40,0,1,3,11,0,0,39,9,0,1
753,1014867,0,1,1,40,0,2,7,11,0,0,39,9,0,1
754,1014867,0,1,1,40,0,1,3,11,0,0,39,9,0,0
755,1014870,0,1,5,12,0,0,0,50,0,0,41,9,0,1
756,1014871,1,1,1,40,0,0,0,4,0,0,48,9,0,1
757,1014872,0,1,5,12,0,1,4,14,0,0,50,9,0,1
758,1014876,0,1,5,12,0,1,2,26,0,0,35,9,0,1
759,1014877,0,1,5,12,0,1,3,33,0,0,28,9,0,1
760,1014877,0,1,5,12,0,2,7,33,0,0,28,9,0,1
761,1014882,0,1,1,40,0,0,0,2,0,0,40,9,0,0
762,1014882,0,1,1,40,0,0,0,2,0,0,40,9,0,1
763,1014884,0,1,5,12,0,1,2,23,0,0,34,9,0,1
764,1014884,0,1,5,12,0,1,2,36,0,0,34,9,0,1
765,1014885,1,1,1,40,0,2,8,71,0,0,32,9,0,1
766,1014888,1,1,1,40,0,0,0,2,0,0,36,9,0,1
767,1014889,1,1,5,12,0,1,3,33,0,0,34,9,0,1
768,1014889,1,1,5,12,0,2,7,33,0,0,34,9,0,1
769,1014890,0,1,1,40,0,2,7,68,0,0,30,9,0,1
770,1014892,0,1,5,12,0,2,8,62,0,0,59,9,0,1
771,1014895,1,1,1,40,0,0,0,60,0,0,48,9,0,1
772,1014898,0,1,1,40,0,1,2,38,0,0,35,9,0,1
773,1014899,0,1,5,12,0,1,2,25,1,0,40,9,0,1
774,1014900,1,1,1,40,0,0,0,61,0,0,44,9,0,1
775,1014901,0,1,5,12,0,1,4,14,0,0,34,9,0,1
776,1014901,0,1,5,12,0,1,4,14,0,0,34,9,0,0
777,1014902,0,1,5,12,0,0,0,60,0,0,45,9,0,1
778,1014902,0,1,18,42,1,0,0,60,0,2,45,9,0,1
779,1014907,0,1,5,12,0,1,4,32,0,0,47,9,0,1
780,1014909,1,1,5,12,0,0,0,50,0,0,36,9,0,1
781,1014911,0,1,1,40,0,1,2,30,0,0,48,9,0,1
782,1014912,0,1,1,40,0,2,6,73,0,0,59,9,0,1
783,1014912,0,1,1,40,0,2,6,70,0,0,59,9,0,1
784,1014915,0,1,5,12,0,2,8,62,0,0,56,9,0,1
785,1014917,0,1,5,12,0,2,8,62,0,0,56,9,0,1
786,1014919,0,1,5,12,0,1,4,38,0,0,44,9,0,1
787,1014921,0,1,5,12,0,0,0,51,0,0,39,9,0,1
788,1014922,0,1,5,12,0,1,2,25,1,0,47,9,0,1
789,1014923,0,1,1,40,0,2,8,64,0,0,47,9,1,1
790,1014923,0,1,1,40,0,2,8,64,0,0,47,9,0,1
791,1014923,0,1,1,40,0,2,7,64,0,0,47,9,1,1
792,1014924,0,1,5,12,0,1,4,23,0,0,35,9,0,1
793,1014925,1,1,5,12,0,1,4,32,0,0,44,9,0,1
794,1014926,0,1,1,40,0,2,8,62,0,0,45,9,0,1
795,1014928,0,1,5,12,0,1,4,38,0,0,46,9,0,1
796,1014928,0,1,5,12,0,1,4,31,0,0,46,9,0,1
797,1014930,0,1,1,40,0,1,2,38,0,0,44,9,0,1
798,1014931,1,1,5,12,0,1,9,31,0,0,45,9,0,1
799,1014931,1,1,5,12,0,1,9,14,0,0,45,9,0,1
800,1014934,1,1,1,40,0,0,0,2,0,0,43,9,0,1
801,1014934,1,1,7,13,0,0,0,2,0,0,43,9,0,1
802,1014935,0,1,1,40,0,0,0,49,0,0,42,9,0,1
803,1014935,0,1,1,40,0,0,0,49,0,0,42,9,0,0
804,1014938,0,1,5,12,0,1,4,31,0,0,42,9,0,1
805,1014939,1,1,5,12,0,0,0,39,0,0,38,9,0,1
806,1014940,0,1,5,12,0,1,2,14,0,0,38,9,0,1
807,1014941,0,1,5,12,0,1,4,33,0,0,38,9,0,1
808,1014945,0,1,1,40,0,1,2,14,0,0,38,9,0,1
809,1014949,0,1,1,40,0,0,0,2,0,0,38,9,0,1
810,1014950,0,1,5,12,0,1,4,40,0,0,37,9,0,1
811,1014957,0,1,5,12,0,1,4,26,0,0,34,9,0,1
