,Activos,STD_ID_PERSON,STD_N_GENDERESP,Num_Periodo,SSP_ID_CONT_INTERN,SSP_NM_CONT_INESP,SSP_NO_DEFINIDO,CSP_N_AG_CATEGOR,CSP_NM_CATEGORESP,STD_N_WU_TYPEESP,STD_WORK_LOCESP,CSP_N_COLECTIVO,Edad,Nacionalidad,SSP_ID_MINUSVALIA
6701,1,1030449,0,1,16,4,1,1,4,32,0,2,50,9,0
6702,1,1030457,0,1,16,4,1,1,2,38,0,2,28,9,0
6703,1,1030462,0,1,13,2,1,0,0,55,0,1,31,9,0
6704,1,1030464,1,1,1,40,0,0,0,60,0,0,31,9,0
6705,1,1030465,0,1,13,2,1,0,0,55,0,1,30,9,0
6706,1,1030467,0,1,22,20,1,0,0,56,0,2,31,9,0
6707,1,1030473,0,1,22,20,1,1,9,38,0,2,23,9,0
6708,1,1030474,1,1,13,2,1,0,0,46,0,1,31,9,0
6709,1,1030475,0,1,16,4,1,1,2,38,0,2,25,9,0
6710,1,1030477,0,1,16,4,1,1,2,38,0,2,30,9,0
6711,1,1030479,0,1,16,4,1,1,2,38,0,2,25,9,0
6712,1,1030481,0,1,16,4,1,0,0,51,0,2,31,9,0
6713,1,1030483,0,1,16,4,1,1,2,38,0,2,28,9,0
6714,1,1030486,0,2,16,4,1,1,2,38,0,2,31,9,0
6715,1,1030486,0,2,22,20,1,1,2,38,0,2,31,9,0
6716,1,1030486,0,1,22,20,1,1,2,26,0,2,31,9,0
6717,1,1030486,0,1,16,4,1,1,2,26,0,2,31,9,0
6718,1,1030490,1,1,13,2,1,1,2,38,0,1,23,9,0
6719,1,1030498,1,1,16,4,1,1,3,33,0,2,36,9,0
6720,1,1030502,0,1,34,9,1,1,2,14,0,1,36,20,0
6721,1,1030506,0,2,16,4,1,1,2,14,0,2,51,9,0
6722,1,1030506,0,2,22,20,1,1,2,14,0,2,51,9,0
6723,1,1030506,0,1,22,20,1,1,2,14,0,2,51,9,0
6724,1,1030506,0,1,16,4,1,1,2,14,0,2,51,9,0
6725,1,1030508,0,1,16,4,1,1,4,40,0,2,25,9,0
6726,1,1030518,0,1,15,1,1,1,4,32,0,0,33,9,0
6727,1,1030520,0,1,16,4,1,2,8,40,0,2,23,9,0
6728,1,1030525,0,1,16,4,1,1,4,23,0,2,44,9,0
6729,1,1030564,1,1,16,4,1,1,2,38,0,2,33,9,0
6730,1,1030568,0,1,16,4,1,1,2,31,0,2,23,9,0
6731,1,1030571,0,1,16,4,1,1,4,14,0,2,46,9,0
6732,1,1030576,0,1,40,28,0,1,2,31,0,0,35,9,0
6733,1,1030578,0,1,16,4,1,1,4,30,0,2,55,9,0
6734,1,1030606,0,1,16,4,1,1,3,33,0,2,22,9,0
6735,1,1030607,0,1,16,4,1,1,3,33,0,2,22,9,0
6736,1,1030609,0,1,13,2,1,0,0,50,0,1,30,9,0
6737,1,1030614,1,1,16,4,1,1,3,33,0,2,22,9,0
6738,1,1030616,0,1,34,9,1,0,0,58,0,1,34,18,0
6739,1,1030617,0,1,13,2,1,1,4,31,0,1,30,9,0
6740,1,1030618,0,1,13,2,1,1,4,31,0,1,47,9,0
6741,1,1030627,0,1,16,4,1,1,4,14,0,2,31,9,0
6742,1,1030629,0,1,35,10,1,1,2,31,0,2,48,9,0
6743,1,1030646,0,1,13,2,1,0,0,40,0,1,43,9,0
6744,1,1030649,1,1,13,2,1,1,4,23,0,1,38,9,0
6745,1,1030649,1,1,41,25,1,1,4,23,0,2,38,9,0
6746,1,1030649,1,2,41,25,1,1,4,31,0,2,38,9,0
6747,1,1030649,1,2,13,2,1,1,4,31,0,1,38,9,0
6748,1,1030655,0,1,13,2,1,1,4,31,0,1,30,9,0
6749,1,1030660,0,1,16,4,1,2,8,62,0,2,52,9,0
6750,1,1030665,1,1,16,4,1,2,8,62,0,2,47,9,0
6751,1,1030668,0,1,16,4,1,2,8,62,0,2,20,9,0
6752,1,1030675,0,1,13,2,1,1,4,31,0,1,29,9,0
6753,1,1030679,0,1,16,4,1,1,2,23,0,2,24,9,0
6754,1,1030682,0,1,36,9,1,1,2,31,0,2,45,20,0
6755,1,1030683,0,1,16,4,1,1,3,33,0,2,21,9,0
6756,1,1030707,0,1,16,4,1,1,4,14,0,2,32,9,0
6757,1,1030708,0,1,16,4,1,1,2,23,0,2,23,9,0
6758,1,1030711,1,1,13,2,1,1,4,31,0,1,40,9,0
6759,1,1030712,0,1,16,4,1,1,2,31,0,2,57,9,0
6760,1,1030713,0,1,16,4,1,2,8,62,0,2,54,9,0
6761,1,1030714,0,1,16,4,1,2,8,62,0,2,42,9,0
6762,1,1030715,0,1,13,2,1,1,4,31,0,1,24,9,0
6763,1,1030716,0,1,1,40,0,0,0,56,0,0,39,9,0
6764,1,1030717,0,1,28,18,0,0,0,50,0,0,47,9,0
6765,1,1030721,0,1,16,4,1,1,2,23,0,2,27,9,0
6766,1,1030723,0,1,22,20,1,1,2,32,0,2,35,9,0
6767,1,1030724,0,1,36,9,1,1,2,31,0,2,27,9,0
6768,1,1030725,0,1,16,4,1,0,0,51,0,2,30,9,0
6769,1,1030727,0,1,13,2,1,1,4,31,0,1,56,9,0
6770,1,1030770,1,1,13,2,1,1,4,31,0,1,35,9,0
6771,1,1030771,0,1,13,2,1,1,4,31,0,1,33,9,0
6772,1,1030772,0,1,13,2,1,1,4,31,0,1,28,9,0
6773,1,1030777,1,1,16,4,1,1,2,31,0,2,42,9,0
6774,1,1030782,0,1,13,2,1,1,4,31,0,1,47,9,0
6775,1,1030783,0,1,16,4,1,1,9,31,0,2,19,9,0
6776,0,1004655,0,2,3,24,0,1,2,26,0,0,38,9,0
6777,0,1005060,0,2,4,16,0,1,2,26,0,0,36,9,0
6778,0,1015134,0,1,5,12,0,0,1,44,0,0,47,9,0
6779,0,1015079,0,1,5,12,0,0,0,2,0,0,39,9,0
6780,0,1015229,0,1,5,12,0,1,3,38,0,0,36,9,0
6781,0,1005074,0,2,2,31,0,1,2,33,0,0,50,9,0
6782,0,1015242,0,1,5,12,0,0,1,20,0,0,38,9,0
6783,0,1006853,0,2,6,22,0,0,1,33,0,0,43,9,0
6784,0,1004690,0,2,4,15,0,1,3,26,0,0,39,9,0
6785,0,1007236,0,1,1,34,0,0,1,35,0,0,40,9,0
6786,0,1015123,0,1,5,12,0,1,3,35,0,0,53,9,0
6787,0,1015217,0,1,5,12,0,1,4,41,0,0,37,9,0
6788,0,1006897,0,2,29,30,0,0,0,45,0,0,42,9,0
6789,0,1007228,0,2,5,12,0,1,2,31,0,0,34,9,0
6790,0,1015155,0,1,3,23,0,0,3,54,0,0,41,9,0
6791,0,1004564,0,2,3,25,0,1,3,25,0,0,36,9,0
6792,0,1004157,0,2,5,12,0,1,2,16,0,0,40,9,0
6793,0,1014929,0,1,1,35,0,0,0,43,0,0,40,9,0
6794,0,1007234,0,2,1,40,0,1,2,35,0,0,41,9,0
6795,0,1015084,0,1,3,20,0,0,1,40,0,0,38,9,0
6796,0,1004290,0,2,5,12,0,1,2,27,0,0,37,9,0
6797,0,1005855,0,5,3,20,0,0,1,37,0,0,37,9,0
6798,0,1003990,0,2,1,40,0,0,0,53,0,0,42,9,0
6799,0,1014953,0,1,2,28,0,0,0,44,0,0,38,9,0
6800,0,1004093,0,2,1,35,0,0,0,53,0,0,40,9,0
6801,0,1016809,0,1,5,12,0,0,1,35,0,0,31,9,0
6802,0,1006793,0,4,5,12,0,0,0,35,0,0,41,9,0
6803,0,1004554,0,2,3,25,0,1,2,28,0,0,38,9,0
6804,0,1004615,0,2,3,25,0,1,3,28,0,0,36,9,0
6805,0,1004443,0,2,3,22,0,1,2,32,0,0,43,9,0
6806,0,1004653,0,2,5,12,0,1,4,27,0,0,38,9,0
6807,0,1006401,0,3,5,12,0,1,2,30,0,0,36,9,0
6808,0,1006424,0,3,5,12,0,1,3,16,0,0,42,9,0
6809,0,1005045,0,2,2,27,0,1,2,29,0,0,45,9,0
6810,0,1015026,0,1,5,12,0,0,1,24,0,0,38,9,0
6811,0,1015132,1,1,5,12,0,0,1,29,0,0,45,9,0
6812,0,1015050,0,1,5,12,0,0,0,9,0,0,38,9,0
6813,0,1004485,0,2,4,18,0,1,5,31,0,0,40,9,0
6814,0,1015073,0,1,2,32,0,2,8,62,0,0,40,9,0
6815,0,1005018,0,2,1,40,0,1,2,28,0,0,42,9,0
6816,0,1004282,0,2,5,12,0,1,2,31,0,0,38,9,0
6817,0,1005855,0,6,5,12,0,1,2,28,0,0,36,9,0
6818,0,1016082,0,3,5,12,0,1,6,52,0,0,39,9,0
6819,0,1014835,0,1,1,40,0,0,0,32,0,0,46,9,0
6820,0,1007225,0,2,4,14,0,1,2,30,0,0,36,9,0
6821,0,1006859,0,2,7,24,0,0,1,41,0,0,39,9,0
6822,0,1015229,0,1,1,38,0,0,0,52,0,0,38,9,0
6823,0,1015225,0,1,3,24,0,0,2,40,0,0,39,9,0
6824,0,1006264,0,5,5,12,0,1,2,34,0,0,40,9,0
6825,0,1015065,0,1,1,40,0,1,5,60,0,0,38,9,0
6826,0,1015000,0,1,5,12,0,0,1,41,0,0,38,9,0
6827,0,1006771,0,4,1,35,0,1,2,32,0,0,40,9,0
6828,0,1007234,0,2,1,40,0,1,2,35,0,0,41,9,0
6829,0,1004562,0,2,5,12,0,1,2,29,0,0,37,9,0
6830,0,1004296,0,2,4,17,0,1,2,32,0,0,37,9,0
6831,0,1005676,0,2,3,25,0,1,3,25,0,0,40,9,0
6832,0,1015595,0,4,22,16,0,0,0,51,0,0,41,9,0
6833,0,1006970,0,3,5,12,0,1,4,48,0,0,35,9,0
6834,0,1015058,0,1,3,25,0,2,8,62,0,0,39,9,0
6835,0,1015223,0,1,5,12,0,1,4,45,0,0,35,9,0
6836,0,1005226,0,2,4,16,0,1,2,32,0,0,43,9,0
6837,0,1015059,0,1,4,18,0,2,8,62,0,0,39,9,0
6838,0,1004036,0,2,2,31,0,0,1,49,0,0,40,9,0
6839,0,1015082,0,1,2,32,0,0,0,43,0,0,39,9,0
6840,0,1004090,0,2,5,12,0,1,3,36,0,0,37,9,0
6841,0,1004442,0,2,2,26,0,1,2,34,0,0,41,9,0
6842,0,1006398,0,5,2,31,0,1,2,28,0,0,38,9,0
6843,0,1016257,0,1,5,12,0,0,0,24,0,0,34,9,0
6844,0,1014866,0,1,1,40,0,0,2,10,0,0,39,9,0
6845,0,1004473,0,2,5,12,0,1,2,31,0,0,41,9,0
6846,0,1004309,0,2,2,26,0,1,3,34,0,0,42,9,0
6847,0,1014833,0,1,1,40,0,0,0,44,0,0,41,9,0
6848,0,1004048,0,2,2,28,0,2,8,62,0,0,51,9,0
6849,0,1015521,0,1,19,18,0,0,1,45,0,0,37,9,0
6850,0,1015212,0,1,5,12,0,1,6,57,0,0,33,9,0
6851,0,1005061,0,2,1,33,0,1,2,33,0,0,50,9,0
6852,0,1004114,0,2,5,12,0,1,3,30,0,0,35,9,0
6853,0,1015080,0,1,2,27,0,0,0,44,0,0,39,9,0
6854,0,1006878,0,2,8,30,0,0,0,43,0,0,40,9,0
6855,0,1004441,0,2,3,20,0,1,2,27,0,0,43,9,0
6856,0,1007229,0,2,3,24,0,1,2,26,0,0,38,9,0
6857,0,1015271,0,1,5,12,0,0,1,17,0,0,43,9,0
6858,0,1015580,0,1,5,12,0,0,1,28,0,0,35,9,0
6859,0,1015515,0,1,33,24,0,0,3,34,0,0,32,9,0
6860,0,1006117,0,5,1,34,0,0,0,51,0,0,40,9,0
6861,0,1006411,0,4,2,28,0,1,2,24,0,0,38,9,0
6862,0,1004086,0,2,4,16,0,0,3,42,0,0,37,9,0
6863,0,1005880,0,6,4,16,0,1,2,28,0,0,37,9,0
6864,0,1015039,0,1,5,12,0,0,3,57,0,0,40,9,0
6865,0,1015055,0,1,1,39,0,0,0,2,0,0,43,9,0
6866,0,1015194,0,1,5,12,0,0,1,22,0,0,38,9,0
6867,0,1015169,0,1,1,39,0,1,7,61,0,0,40,9,0
6868,0,1005485,0,5,1,40,0,1,2,31,0,0,39,9,0
6869,0,1014930,0,1,1,40,0,0,0,45,0,0,41,9,0
6870,0,1004105,0,2,3,25,0,0,1,35,0,0,39,9,0
6871,0,1004480,0,2,5,12,0,1,3,31,0,0,40,9,0
6872,0,1014897,0,1,4,14,0,0,3,12,0,0,34,9,0
6873,0,1015029,0,1,5,12,0,0,1,13,0,0,38,9,0
6874,0,1015585,0,3,23,16,0,0,0,50,0,0,41,8,0
6875,0,1015194,0,1,5,12,0,0,1,22,0,0,38,9,0
6876,0,1015652,0,4,8,30,0,1,6,59,0,0,42,9,0
6877,0,1007227,0,2,3,19,0,1,2,33,0,0,37,9,0
6878,0,1018776,0,1,2,38,0,1,4,70,0,0,46,9,0
6879,0,1015595,0,4,22,16,0,0,0,51,0,0,41,9,0
6880,0,1004101,0,2,3,24,0,0,2,46,0,0,37,9,0
6881,0,1015559,0,2,5,12,0,0,0,47,0,0,41,7,0
6882,0,1015076,0,1,5,12,0,1,2,33,0,0,39,9,0
6883,0,1004966,0,2,1,40,0,0,0,38,0,0,38,9,0
6884,0,1004347,0,2,3,22,0,1,4,33,0,0,38,9,0
6885,0,1004662,0,2,1,36,0,1,2,30,0,0,38,9,0
6886,0,1004634,0,2,5,12,0,1,2,23,0,0,38,9,0
6887,0,1004029,0,2,2,31,0,0,2,56,0,0,44,9,0
6888,0,1006367,0,5,3,23,0,1,3,31,0,0,37,9,0
6889,0,1004965,0,2,1,40,0,0,0,39,0,0,38,9,0
6890,0,1004016,0,2,1,40,0,2,7,52,0,0,49,9,0
6891,0,1015560,0,1,5,12,0,0,0,35,0,0,38,7,0
6892,0,1015062,0,1,4,15,0,2,8,62,0,0,40,9,0
6893,0,1014988,0,1,5,12,0,0,1,41,0,0,35,9,0
6894,0,1004440,0,2,1,40,0,1,2,37,0,0,38,9,0
6895,0,1015265,0,1,5,12,0,0,1,11,0,0,41,9,0
6896,0,1015073,0,1,5,12,0,0,1,25,0,0,40,9,0
6897,0,1006879,0,2,8,30,0,0,0,43,0,0,40,9,0
6898,0,1015057,0,1,1,33,0,2,8,62,0,0,38,9,0
6899,0,1005640,0,2,3,20,0,1,2,33,0,0,42,9,0
6900,0,1015085,0,1,5,12,0,0,1,22,0,0,38,9,0
6901,0,1003928,0,2,1,40,0,0,1,47,0,0,45,9,0
6902,0,1004115,0,2,5,12,0,1,2,18,0,0,37,9,0
6903,0,1014975,0,1,3,22,0,0,0,28,0,0,42,9,0
6904,0,1006798,0,2,5,12,0,1,2,27,0,0,40,9,0
6905,0,1015250,0,1,5,12,0,0,0,6,0,0,39,9,0
6906,0,1004673,0,2,2,30,0,1,2,30,0,0,38,9,0
6907,0,1015650,0,1,5,12,0,0,1,26,0,0,30,9,0
6908,0,1014873,0,1,1,40,0,0,1,7,0,0,39,9,0
6909,0,1015218,0,1,5,12,0,1,3,57,0,0,34,9,0
6910,0,1015595,0,4,13,14,0,0,0,51,0,0,41,9,0
6911,0,1005888,0,5,4,18,0,1,2,27,0,0,37,9,0
6912,0,1015068,0,1,1,40,0,2,8,62,0,0,39,9,0
6913,0,1015195,0,1,4,15,0,0,0,1,0,0,40,9,0
6914,0,1005717,0,2,5,12,0,1,2,32,0,0,43,9,0
6915,0,1006807,0,3,5,12,0,0,2,40,0,0,38,9,0
6916,0,1005670,0,2,5,12,0,1,2,31,0,0,42,9,0
6917,0,1015054,0,1,5,38,0,0,0,3,0,0,43,9,0
6918,0,1004294,0,2,5,12,0,1,2,33,0,0,37,9,0
6919,0,1015636,0,1,5,12,0,0,1,36,0,0,31,9,0
6920,0,1015057,0,1,2,31,0,2,8,62,0,0,38,9,0
6921,0,1005843,0,5,5,12,0,1,2,30,0,0,37,9,0
6922,0,1004608,0,2,3,22,0,1,3,28,0,0,36,9,0
6923,0,1015560,0,1,9,14,0,1,2,25,0,0,35,9,0
6924,0,1004291,0,2,5,12,0,1,2,28,0,0,37,9,0
6925,0,1024472,0,1,15,16,0,1,2,21,0,1,28,9,0
6926,0,1004293,0,2,5,12,0,1,2,31,0,0,37,9,0
6927,0,1016506,0,1,5,12,0,0,0,9,0,0,34,9,0
6928,0,1005664,0,2,5,12,0,1,2,31,0,0,41,9,0
6929,0,1006772,0,4,2,31,0,1,2,28,0,0,41,9,0
6930,0,1015216,0,1,5,12,0,1,4,59,0,0,33,9,0
6931,0,1014836,0,1,1,40,0,0,0,29,0,0,47,9,0
6932,0,1004088,0,2,2,27,0,0,1,49,0,0,39,9,0
6933,0,1015191,0,1,4,16,0,0,0,3,0,0,40,9,0
6934,0,1006423,0,4,3,19,0,1,2,18,0,0,39,9,0
6935,0,1015274,0,1,5,29,0,1,2,25,0,0,34,9,0
6936,0,1004557,0,2,5,12,0,1,2,31,0,0,36,9,0
6937,0,1004123,0,2,5,12,0,1,2,14,0,0,38,9,0
6938,0,1015280,0,1,5,29,0,0,1,34,0,0,35,9,0
6939,0,1015077,0,1,1,40,0,2,8,62,0,0,39,9,0
6940,0,1007243,0,1,3,21,0,0,0,48,0,0,39,9,0
6941,0,1004122,0,2,5,12,0,1,2,14,0,0,38,9,0
6942,0,1004112,0,2,5,12,0,1,3,37,0,0,34,9,0
6943,0,1006400,0,4,5,12,0,1,2,27,0,0,38,9,0
6944,0,1004321,0,2,1,40,0,1,4,38,0,0,42,9,0
6945,0,1004628,0,2,2,28,0,1,2,29,0,0,37,9,0
6946,0,1005646,0,2,5,12,0,1,2,30,0,0,39,9,0
6947,0,1006101,0,4,1,38,0,0,0,53,0,0,39,9,0
6948,0,1006247,0,5,3,23,0,0,2,41,0,0,38,9,0
6949,0,1006935,0,3,7,13,0,0,3,40,0,0,32,9,0
6950,0,1003976,0,2,1,39,0,2,7,33,0,0,46,9,0
6951,0,1006409,0,4,3,24,0,1,2,30,0,0,42,9,0
6952,0,1005066,0,2,4,12,0,0,1,26,0,0,36,9,0
6953,0,1015186,0,1,5,12,0,0,0,3,0,0,41,9,0
6954,0,1015599,0,3,5,12,0,0,0,51,0,0,39,9,0
6955,0,1015074,0,1,5,12,0,0,1,21,0,0,40,9,0
6956,0,1004553,0,2,5,12,0,1,2,31,0,0,37,9,0
6957,0,1005858,0,6,4,17,0,0,1,34,0,0,36,9,0
6958,0,1006807,0,2,4,18,0,1,2,26,0,0,43,9,0
6959,0,1015206,0,1,5,12,0,1,6,63,0,0,32,9,0
6960,0,1015046,0,1,5,30,0,0,0,5,0,0,42,9,0
6961,0,1006199,0,5,4,15,0,0,1,39,0,0,40,9,0
6962,0,1014978,0,1,4,12,0,0,1,38,0,0,34,9,0
6963,0,1015078,0,1,1,40,0,1,7,60,0,0,40,9,0
6964,0,1015120,0,1,5,12,0,1,3,38,0,0,54,9,0
6965,0,1004560,0,2,2,27,0,1,2,27,0,0,36,9,0
6966,0,1003836,0,2,3,22,0,1,5,62,0,0,41,9,0
6967,0,1015059,0,1,3,20,0,2,8,62,0,0,39,9,0
6968,0,1015235,0,1,4,16,0,0,0,51,0,0,37,9,0
6969,0,1014908,0,1,4,18,0,0,3,21,0,0,35,9,0
6970,0,1006411,0,3,5,12,0,1,2,25,0,0,37,9,0
6971,0,1006874,0,2,7,28,0,0,0,39,0,0,42,9,0
6972,0,1015063,0,1,5,12,0,1,7,58,0,0,39,9,0
6973,0,1004480,0,2,2,28,0,1,3,31,0,0,40,9,0
6974,0,1015544,0,1,5,12,0,0,0,50,0,0,39,8,0
6975,0,1005101,0,2,5,12,0,1,2,28,0,0,38,9,0
6976,0,1005697,0,2,5,12,0,1,2,32,0,0,44,9,0
6977,0,1015738,0,1,5,12,0,0,0,54,0,0,36,9,0
6978,0,1015006,0,1,5,12,0,0,0,44,0,0,39,9,0
6979,0,1004102,0,2,3,23,0,0,2,46,0,0,37,9,0
6980,0,1015083,0,1,1,40,0,0,2,57,0,0,39,9,0
6981,0,1014980,0,1,5,12,0,1,2,31,0,0,36,9,0
6982,0,1004629,0,2,1,34,0,1,2,25,0,0,37,9,0
6983,0,1015552,0,2,33,22,0,0,1,41,0,0,36,9,0
6984,0,1014873,0,1,1,33,0,0,0,4,0,0,39,9,0
6985,0,1015085,0,1,1,38,0,0,0,53,0,0,38,9,0
6986,0,1004454,0,2,5,12,0,1,2,30,0,0,44,9,0
6987,0,1003914,0,2,1,40,0,0,0,51,0,0,45,9,0
6988,0,1004568,0,2,5,12,0,1,4,29,0,0,35,9,0
6989,0,1015119,0,1,5,12,0,0,0,49,0,0,38,9,0
6990,0,1004241,0,2,5,12,0,1,2,27,0,0,38,9,0
6991,0,1006955,0,3,17,17,0,0,2,36,0,0,36,9,0
6992,0,1015244,0,1,5,12,0,0,0,55,0,0,39,9,0
6993,0,1004096,0,2,5,12,0,1,3,32,0,0,37,9,0
6994,0,1007213,0,2,5,12,0,1,2,31,0,0,36,9,0
6995,0,1015073,0,1,5,12,0,0,0,4,0,0,39,9,0
6996,0,1014964,0,1,2,30,0,0,0,52,0,0,42,9,0
6997,0,1015580,0,3,5,12,0,0,0,49,0,0,41,8,0
6998,0,1004308,0,2,1,36,0,1,3,37,0,0,35,9,0
6999,0,1015080,0,1,5,12,0,1,2,35,0,0,38,9,0
7000,0,1016514,0,1,5,12,0,0,0,49,0,0,33,17,0
7001,0,1015742,0,1,5,12,0,0,0,54,0,0,36,9,0
7002,0,1015181,0,1,1,40,0,1,6,60,0,0,39,9,0
7003,0,1015544,0,1,20,19,0,1,2,26,0,0,33,9,0
7004,0,1015031,0,1,5,15,0,0,1,12,0,0,38,9,0
7005,0,1005039,0,2,1,37,0,1,2,33,0,0,52,9,0
7006,0,1004440,0,3,1,40,0,1,2,28,0,0,43,9,0
7007,0,1004305,0,2,1,33,0,1,3,34,0,0,35,9,0
7008,0,1015119,0,1,5,12,0,0,1,48,0,0,43,9,0
7009,0,1004277,0,2,5,12,0,1,2,24,0,0,37,9,0
7010,0,1015195,0,1,5,12,0,0,1,31,0,0,37,9,0
7011,0,1015069,0,1,5,12,0,0,0,5,0,0,39,9,0
7012,0,1014879,0,1,1,40,0,0,0,3,0,0,39,9,0
7013,0,1004102,0,2,5,12,0,1,3,27,0,0,37,9,0
7014,0,1006795,0,4,5,12,0,0,0,44,0,0,40,9,0
7015,0,1004158,0,2,5,12,0,1,2,16,0,0,40,9,0
7016,0,1005655,0,2,5,12,0,1,2,30,0,0,40,9,0
7017,0,1015236,0,1,5,12,0,0,1,31,0,0,38,9,0
7018,0,1015546,0,1,7,13,0,0,0,45,0,0,40,7,0
7019,0,1015204,0,1,5,12,0,1,5,55,0,0,33,9,0
7020,0,1004308,0,2,2,27,0,1,3,31,0,0,41,9,0
7021,0,1014876,0,1,2,30,0,0,1,5,0,0,38,9,0
7022,0,1015218,0,1,1,33,0,0,0,0,0,0,37,9,0
7023,0,1014829,0,1,1,40,0,0,0,45,0,0,43,9,0
7024,0,1007208,0,2,4,14,0,1,2,30,0,0,38,9,0
7025,0,1015574,0,3,30,19,0,0,0,48,0,0,39,9,0
7026,0,1014865,0,1,1,40,0,0,1,5,0,0,40,9,0
7027,0,1007234,0,2,1,40,0,1,2,34,0,0,41,9,0
7028,0,1015083,0,1,1,40,0,0,0,49,0,0,40,9,0
7029,0,1016472,0,1,5,12,0,0,0,56,0,0,34,18,0
7030,0,1015250,0,1,4,15,0,0,0,57,0,0,40,9,0
7031,0,1014865,0,1,1,40,0,0,2,10,0,0,40,9,0
7032,0,1004603,0,2,3,22,0,1,3,31,0,0,36,9,0
7033,0,1004662,0,2,1,40,0,1,2,31,0,0,37,9,0
7034,0,1015138,1,1,5,12,0,0,0,39,0,0,43,9,0
7035,0,1005904,0,5,3,23,0,1,2,26,0,0,39,9,0
7036,0,1004106,0,2,3,19,0,0,2,42,0,0,36,9,0
7037,0,1006423,0,3,5,12,0,1,2,26,0,0,46,9,0
7038,0,1006124,0,5,1,33,0,0,0,51,0,0,40,9,0
7039,0,1014958,0,1,3,25,0,0,1,39,0,0,39,9,0
7040,0,1006399,0,4,5,12,0,1,2,24,0,0,39,9,0
7041,0,1004628,0,2,2,29,0,1,2,31,0,0,36,9,0
7042,0,1015595,0,4,17,15,0,0,0,51,0,0,41,9,0
7043,0,1004447,0,2,5,12,0,1,2,30,0,0,45,9,0
7044,0,1014848,0,1,1,40,0,0,0,9,0,0,49,9,0
7045,0,1004020,0,2,1,40,0,0,0,54,0,0,42,9,0
7046,0,1005838,0,5,5,12,0,1,2,30,0,0,38,9,0
7047,0,1003952,0,2,1,40,0,1,4,40,0,0,46,9,0
7048,0,1015546,0,1,5,12,0,0,0,49,0,0,39,8,0
7049,0,1015076,0,1,1,40,0,0,2,57,0,0,38,9,0
7050,0,1004557,0,2,1,37,0,1,2,25,0,0,37,9,0
7051,0,1014826,0,1,1,40,0,0,0,54,0,0,41,9,0
7052,0,1005802,0,2,4,14,0,0,1,34,0,0,41,9,0
7053,0,1004169,0,2,5,12,0,1,2,18,0,0,40,9,0
7054,0,1005688,0,2,5,12,0,1,2,31,0,0,41,9,0
7055,0,1004308,0,2,5,12,0,1,4,36,0,0,36,9,0
7056,0,1014982,0,1,5,12,0,0,1,23,0,0,37,9,0
7057,0,1004308,0,2,3,21,0,1,4,38,0,0,40,9,0
7058,0,1004306,0,2,2,28,0,1,4,38,0,0,35,9,0
7059,0,1014984,0,1,2,28,0,0,0,57,0,0,44,9,0
7060,0,1004000,0,2,1,40,0,0,2,46,0,0,43,9,0
7061,0,1015054,0,1,5,12,0,0,0,9,0,0,38,9,0
7062,0,1007234,0,2,1,40,0,1,2,34,0,0,41,9,0
7063,0,1015547,0,1,5,12,0,0,0,47,0,0,40,7,0
7064,0,1004311,0,2,5,12,0,1,2,25,0,0,35,9,0
7065,0,1015249,0,1,5,12,0,0,0,56,0,0,39,9,0
7066,0,1004296,0,2,5,12,0,1,4,37,0,0,37,9,0
7067,0,1014922,0,1,2,30,0,0,1,36,0,0,39,9,0
7068,0,1016576,0,1,5,12,0,0,0,21,0,0,33,12,0
7069,0,1006401,0,3,5,12,0,1,2,28,0,0,37,9,0
7070,0,1005015,0,2,1,39,0,1,2,26,0,0,36,9,0
7071,0,1005009,0,2,1,40,0,0,1,27,0,0,36,9,0
7072,0,1007234,0,2,1,40,0,1,2,21,0,0,41,9,0
7073,0,1015129,1,1,4,14,0,0,1,27,0,0,45,9,0
7074,0,1006904,0,2,35,25,0,0,0,48,0,0,41,9,0
7075,0,1005780,0,2,5,12,0,1,3,16,0,0,42,9,0
7076,0,1006129,0,3,2,30,0,0,0,46,0,0,37,9,0
7077,0,1015668,0,4,8,35,0,2,8,62,0,0,43,9,0
7078,0,1015117,0,1,5,12,0,0,2,24,0,0,47,9,0
7079,0,1015664,0,3,8,31,0,1,6,55,0,0,40,9,0
7080,0,1005086,0,2,2,28,0,1,2,28,0,0,39,9,0
7081,0,1015043,0,1,5,28,0,0,0,6,0,0,41,9,0
7082,0,1005134,0,2,3,20,0,1,2,30,0,0,41,9,0
7083,0,1015128,0,1,5,12,0,1,2,27,0,0,47,9,0
7084,0,1015125,0,1,5,12,0,0,1,35,0,0,42,9,0
7085,0,1006052,0,3,1,40,0,0,0,43,0,0,41,9,0
7086,0,1006412,0,4,5,12,0,1,2,27,0,0,44,9,0
7087,0,1004470,0,2,1,40,0,1,2,32,0,0,39,9,0
7088,0,1004084,0,2,1,33,0,0,1,58,0,0,44,9,0
7089,0,1015055,0,1,5,12,0,1,6,60,0,0,40,9,0
7090,0,1015606,0,4,5,12,0,0,1,52,0,0,41,9,0
7091,0,1027687,0,1,19,18,0,1,2,16,0,1,26,9,0
7092,0,1014853,0,1,1,40,0,0,0,6,0,0,47,9,0
7093,0,1004486,0,2,5,12,0,1,5,31,0,0,40,9,0
7094,0,1006209,0,5,5,12,0,1,2,37,0,0,39,9,0
